engagement,ad_name,campaign,date,reach,spend
34,XBrand | Weekend Treat | Swipe and Win | Save More | Win Big,XBrand | Savings Fiesta | Back to School | Luxury Travel | Digital Drive,2025-03-26,"21,667","LKR1,491.74"
8,XBrand | Win Big | Easy Payments | Get Rewarded | Weekend Treat | Exclusive Offer,XBrand | Lifestyle Rewards | Luxury Travel | Back to School | Digital Drive,2025-03-26,"5,255",LKR331.48
8,XBrand | Save More | Zero Interest | Get Rewarded | Bonus Points | Easy Payments,XBrand | Lifestyle Rewards | Auto Loans Special | Diwali Deals | Luxury Travel | Digital Drive,2025-03-26,118,LKR7.35
33,XBrand | Get Rewarded | Exclusive Offer | Zero Interest,XBrand | Savings Fiesta | Gold Loan Offers | Luxury Travel | Green Finance,2025-03-26,"23,156","LKR1,698.83"
"2,914",XBrand | Get Rewarded | Weekend Treat | Exclusive Offer,XBrand | Green Finance | Auto Loans Special | Flash Sale | Digital Drive | Savings Fiesta,2025-03-27,"52,252","LKR3,640.39"
"1,544",XBrand | Win Big | Easy Payments | Weekend Treat,XBrand | Digital Drive | Luxury Travel | Flash Sale,2025-03-27,"37,314","LKR2,259.17"
"5,715",XBrand | Get Rewarded | Weekend Treat | Travel Smart | Win Big | Exclusive Offer,XBrand | Diwali Deals | Luxury Travel | Green Finance | Savings Fiesta | Digital Drive,2025-03-27,"132,463","LKR8,602.68"
165,XBrand | Exclusive Offer | Travel Smart | Bonus Points | Win Big | Save More,XBrand | Gold Loan Offers | Summer Bonanza | Digital Drive,2025-03-27,"3,068",LKR191.91
"1,916",XBrand | Swipe and Win | Travel Smart | Easy Payments | Win Big,XBrand | Savings Fiesta | Diwali Deals | Flash Sale | Lifestyle Rewards,2025-03-27,"39,466","LKR1,855.74"
8,XBrand | Zero Interest | Limited Time | Travel Smart,XBrand | Luxury Travel | Flash Sale | Lifestyle Rewards | Gold Loan Offers,2025-03-27,"5,744",LKR394.43
15,XBrand | Zero Interest | Swipe and Win | Win Big,XBrand | Summer Bonanza | Green Finance | Savings Fiesta | Luxury Travel,2025-03-27,"12,454",LKR723.59
17,XBrand | Get Rewarded | Easy Payments | Zero Interest,XBrand | Auto Loans Special | Digital Drive | Green Finance,2025-03-27,"13,740",LKR854.55
38,XBrand | Easy Payments | Get Rewarded | Gift Vouchers | Save More,XBrand | Back to School | Diwali Deals | Savings Fiesta,2025-03-27,"16,235",LKR989.90
2,XBrand | Weekend Treat | Travel Smart | Limited Time | Bonus Points | Swipe and Win,XBrand | Back to School | Luxury Travel | Summer Bonanza,2025-03-27,"6,362",LKR394.77
"4,017",XBrand | Zero Interest | Exclusive Offer | Swipe and Win | Win Big,XBrand | Flash Sale | Holiday Cashback | Digital Drive | Lifestyle Rewards | Luxury Travel,2025-03-27,"19,448",LKR864.90
"14,085",XBrand | Swipe and Win | Save More | Get Rewarded,XBrand | Savings Fiesta | Green Finance | Lifestyle Rewards,2025-03-27,"61,187","LKR2,920.16"
7,XBrand | Bonus Points | Travel Smart | Gift Vouchers,XBrand | Diwali Deals | Digital Drive | Savings Fiesta | Back to School | Gold Loan Offers,2025-03-27,"3,960",LKR202.91
18,XBrand | Easy Payments | Weekend Treat | Save More | Travel Smart | Zero Interest,XBrand | Savings Fiesta | Flash Sale | Back to School | Digital Drive,2025-03-27,"13,825",LKR823.28
303,XBrand | Swipe and Win | Zero Interest | Save More,XBrand | Digital Drive | Luxury Travel | Gold Loan Offers | Auto Loans Special | Diwali Deals,2025-03-27,"2,329","LKR2,605.97"
249,XBrand | Exclusive Offer | Weekend Treat | Easy Payments | Get Rewarded | Limited Time,XBrand | Auto Loans Special | Summer Bonanza | Green Finance | Digital Drive | Back to School,2025-03-27,"5,325","LKR5,229.96"
102,XBrand | Travel Smart | Bonus Points | Win Big | Easy Payments,XBrand | Lifestyle Rewards | Auto Loans Special | Luxury Travel | Back to School | Savings Fiesta,2025-03-27,"3,315","LKR5,551.06"
190,XBrand | Swipe and Win | Save More | Limited Time,XBrand | Auto Loans Special | Diwali Deals | Summer Bonanza,2025-03-27,"2,972","LKR4,976.14"
496,XBrand | Exclusive Offer | Swipe and Win | Zero Interest,XBrand | Back to School | Gold Loan Offers | Green Finance,2025-03-27,"6,244","LKR5,749.53"
66,XBrand | Swipe and Win | Travel Smart | Easy Payments,XBrand | Luxury Travel | Summer Bonanza | Digital Drive | Holiday Cashback | Flash Sale,2025-03-27,257,"LKR4,276.31"
512,XBrand | Zero Interest | Get Rewarded | Gift Vouchers | Travel Smart | Swipe and Win,XBrand | Summer Bonanza | Digital Drive | Green Finance | Gold Loan Offers,2025-03-27,"10,211","LKR2,804.16"
20,XBrand | Get Rewarded | Win Big | Bonus Points | Weekend Treat | Exclusive Offer,XBrand | Savings Fiesta | Flash Sale | Luxury Travel | Auto Loans Special | Green Finance,2025-03-27,"14,301",LKR829.87
6,XBrand | Save More | Bonus Points | Swipe and Win | Travel Smart | Gift Vouchers,XBrand | Holiday Cashback | Diwali Deals | Flash Sale | Summer Bonanza,2025-03-27,8,LKR7.47
2,XBrand | Gift Vouchers | Travel Smart | Bonus Points,XBrand | Back to School | Lifestyle Rewards | Luxury Travel | Diwali Deals | Savings Fiesta,2025-03-27,7,LKR4.31
1,XBrand | Easy Payments | Save More | Limited Time,XBrand | Luxury Travel | Auto Loans Special | Digital Drive | Diwali Deals | Green Finance,2025-03-27,0,LKR2.93
1,XBrand | Travel Smart | Limited Time | Exclusive Offer | Get Rewarded,XBrand | Back to School | Summer Bonanza | Luxury Travel,2025-03-27,0,LKR2.82
"1,404",XBrand | Win Big | Easy Payments | Save More | Weekend Treat | Exclusive Offer,XBrand | Lifestyle Rewards | Savings Fiesta | Green Finance | Auto Loans Special,2025-03-27,"29,571","LKR1,708.35"
1,XBrand | Save More | Get Rewarded | Weekend Treat,XBrand | Gold Loan Offers | Diwali Deals | Auto Loans Special | Lifestyle Rewards,2025-03-27,2,LKR3.11
7,XBrand | Easy Payments | Weekend Treat | Win Big | Bonus Points,XBrand | Digital Drive | Luxury Travel | Savings Fiesta | Auto Loans Special,2025-03-27,16,LKR9.95
8,XBrand | Swipe and Win | Get Rewarded | Win Big | Exclusive Offer,XBrand | Auto Loans Special | Holiday Cashback | Back to School | Gold Loan Offers,2025-03-27,22,LKR16.48
"2,485",XBrand | Exclusive Offer | Limited Time | Travel Smart | Win Big,XBrand | Flash Sale | Diwali Deals | Luxury Travel | Digital Drive | Savings Fiesta,2025-03-27,"64,702","LKR3,384.09"
8,XBrand | Gift Vouchers | Exclusive Offer | Win Big,XBrand | Green Finance | Gold Loan Offers | Back to School | Holiday Cashback,2025-03-27,"24,127","LKR1,234.98"
590,XBrand | Get Rewarded | Weekend Treat | Zero Interest,XBrand | Diwali Deals | Holiday Cashback | Digital Drive | Flash Sale | Summer Bonanza,2025-03-27,"73,492","LKR4,758.57"
684,XBrand | Gift Vouchers | Zero Interest | Save More | Weekend Treat | Win Big,XBrand | Diwali Deals | Green Finance | Flash Sale | Digital Drive,2025-03-27,"1,292",LKR310.38
434,XBrand | Gift Vouchers | Zero Interest | Win Big | Save More | Easy Payments,XBrand | Lifestyle Rewards | Luxury Travel | Summer Bonanza,2025-03-27,942,LKR186.74
"1,368",XBrand | Easy Payments | Get Rewarded | Win Big,XBrand | Lifestyle Rewards | Savings Fiesta | Summer Bonanza | Digital Drive,2025-03-27,"2,663",LKR702.03
23,XBrand | Get Rewarded | Exclusive Offer | Save More | Swipe and Win | Weekend Treat,XBrand | Summer Bonanza | Flash Sale | Digital Drive | Green Finance | Holiday Cashback,2025-03-27,"11,460",LKR864.21
5,XBrand | Travel Smart | Easy Payments | Swipe and Win | Get Rewarded,XBrand | Savings Fiesta | Digital Drive | Flash Sale | Holiday Cashback,2025-03-27,"9,452",LKR548.74
8,XBrand | Easy Payments | Bonus Points | Swipe and Win | Exclusive Offer,XBrand | Summer Bonanza | Savings Fiesta | Flash Sale | Luxury Travel | Digital Drive,2025-03-27,"14,786",LKR831.15
4,XBrand | Limited Time | Save More | Easy Payments | Travel Smart | Zero Interest,XBrand | Luxury Travel | Summer Bonanza | Digital Drive,2025-03-27,"7,657",LKR588.47
31,XBrand | Bonus Points | Swipe and Win | Exclusive Offer,XBrand | Green Finance | Summer Bonanza | Diwali Deals | Holiday Cashback,2025-03-27,"13,131",LKR873.46
148,XBrand | Win Big | Bonus Points | Limited Time | Weekend Treat,XBrand | Flash Sale | Gold Loan Offers | Summer Bonanza | Holiday Cashback | Savings Fiesta,2025-03-27,"12,838",LKR886.26
14,XBrand | Easy Payments | Limited Time | Win Big,XBrand | Savings Fiesta | Diwali Deals | Green Finance | Flash Sale | Luxury Travel,2025-03-27,"14,306",LKR876.50
21,XBrand | Exclusive Offer | Win Big | Gift Vouchers | Limited Time | Weekend Treat,XBrand | Savings Fiesta | Back to School | Green Finance | Holiday Cashback,2025-03-27,"11,435",LKR942.21
1,XBrand | Weekend Treat | Win Big | Travel Smart,XBrand | Digital Drive | Green Finance | Holiday Cashback | Savings Fiesta | Diwali Deals,2025-03-27,"7,445",LKR574.09
5,XBrand | Save More | Zero Interest | Gift Vouchers | Limited Time,XBrand | Flash Sale | Digital Drive | Lifestyle Rewards | Diwali Deals | Gold Loan Offers,2025-03-27,"9,834",LKR629.66
76,XBrand | Swipe and Win | Travel Smart | Gift Vouchers,XBrand | Gold Loan Offers | Back to School | Summer Bonanza | Diwali Deals | Auto Loans Special,2025-03-27,"46,937","LKR2,499.64"
20,XBrand | Zero Interest | Get Rewarded | Swipe and Win | Easy Payments,XBrand | Back to School | Savings Fiesta | Digital Drive | Luxury Travel,2025-03-27,"20,057","LKR1,923.37"
45,XBrand | Limited Time | Gift Vouchers | Get Rewarded | Save More,XBrand | Flash Sale | Savings Fiesta | Lifestyle Rewards | Green Finance | Digital Drive,2025-03-27,"23,642","LKR1,402.98"
24,XBrand | Get Rewarded | Exclusive Offer | Save More,XBrand | Savings Fiesta | Holiday Cashback | Back to School,2025-03-27,"1,006",LKR345.60
19,XBrand | Travel Smart | Weekend Treat | Exclusive Offer | Bonus Points | Zero Interest,XBrand | Summer Bonanza | Back to School | Luxury Travel | Holiday Cashback,2025-03-27,"11,362",LKR663.12
"1,516",XBrand | Get Rewarded | Easy Payments | Save More | Zero Interest | Exclusive Offer,XBrand | Savings Fiesta | Luxury Travel | Lifestyle Rewards | Summer Bonanza | Green Finance,2025-03-27,"27,953","LKR2,110.80"
104,XBrand | Get Rewarded | Easy Payments | Win Big | Gift Vouchers | Weekend Treat,XBrand | Luxury Travel | Green Finance | Auto Loans Special | Holiday Cashback | Lifestyle Rewards,2025-03-27,667,LKR169.37
133,XBrand | Gift Vouchers | Easy Payments | Win Big | Limited Time,XBrand | Lifestyle Rewards | Flash Sale | Summer Bonanza | Gold Loan Offers | Diwali Deals,2025-03-27,"1,240",LKR433.97
193,XBrand | Zero Interest | Bonus Points | Easy Payments | Save More | Travel Smart,XBrand | Gold Loan Offers | Back to School | Savings Fiesta,2025-03-27,"1,921",LKR646.16
212,XBrand | Save More | Weekend Treat | Gift Vouchers | Limited Time | Zero Interest,XBrand | Digital Drive | Luxury Travel | Flash Sale | Lifestyle Rewards,2025-03-27,"2,534",LKR982.85
"1,503",XBrand | Zero Interest | Get Rewarded | Gift Vouchers | Swipe and Win,XBrand | Summer Bonanza | Back to School | Green Finance | Flash Sale,2025-03-27,"14,495","LKR4,659.41"
183,XBrand | Zero Interest | Bonus Points | Gift Vouchers | Weekend Treat | Limited Time,XBrand | Savings Fiesta | Summer Bonanza | Holiday Cashback,2025-03-27,"1,782",LKR494.86
85,XBrand | Swipe and Win | Weekend Treat | Bonus Points | Get Rewarded | Gift Vouchers,XBrand | Lifestyle Rewards | Luxury Travel | Green Finance,2025-03-27,"56,615","LKR4,020.92"
23,XBrand | Easy Payments | Gift Vouchers | Save More | Weekend Treat,XBrand | Back to School | Green Finance | Holiday Cashback | Summer Bonanza | Auto Loans Special,2025-03-27,"21,864","LKR1,659.54"
3,XBrand | Easy Payments | Gift Vouchers | Win Big | Zero Interest,XBrand | Lifestyle Rewards | Back to School | Digital Drive | Summer Bonanza,2025-03-27,"16,049","LKR1,187.01"
2,XBrand | Gift Vouchers | Save More | Get Rewarded | Swipe and Win,XBrand | Gold Loan Offers | Diwali Deals | Savings Fiesta | Summer Bonanza | Flash Sale,2025-03-27,"4,346",LKR240.16
26,XBrand | Weekend Treat | Win Big | Gift Vouchers | Easy Payments,XBrand | Luxury Travel | Back to School | Holiday Cashback | Auto Loans Special | Flash Sale,2025-03-27,"22,700","LKR1,404.17"
109,XBrand | Bonus Points | Limited Time | Weekend Treat | Zero Interest | Get Rewarded,XBrand | Gold Loan Offers | Diwali Deals | Luxury Travel | Flash Sale | Summer Bonanza,2025-03-27,"62,177","LKR4,379.62"
52,XBrand | Swipe and Win | Easy Payments | Bonus Points | Win Big | Limited Time,XBrand | Savings Fiesta | Holiday Cashback | Luxury Travel,2025-03-27,"34,958","LKR2,557.25"
19,XBrand | Exclusive Offer | Get Rewarded | Limited Time,XBrand | Digital Drive | Flash Sale | Summer Bonanza | Lifestyle Rewards,2025-03-27,"17,582","LKR1,000.16"
15,XBrand | Save More | Weekend Treat | Exclusive Offer | Gift Vouchers | Get Rewarded,XBrand | Lifestyle Rewards | Luxury Travel | Back to School,2025-03-27,"10,680",LKR636.04
5,XBrand | Limited Time | Win Big | Save More | Bonus Points,XBrand | Savings Fiesta | Digital Drive | Flash Sale | Green Finance,2025-03-27,"2,497",LKR193.64
12,XBrand | Bonus Points | Swipe and Win | Easy Payments,XBrand | Holiday Cashback | Digital Drive | Luxury Travel | Green Finance,2025-03-27,"8,906",LKR650.02
2,XBrand | Get Rewarded | Limited Time | Win Big | Bonus Points,XBrand | Savings Fiesta | Summer Bonanza | Luxury Travel,2025-03-27,"1,394",LKR113.80
26,XBrand | Bonus Points | Save More | Win Big | Easy Payments,XBrand | Gold Loan Offers | Luxury Travel | Auto Loans Special | Summer Bonanza,2025-03-27,"17,463","LKR1,289.98"
9,XBrand | Limited Time | Win Big | Swipe and Win | Bonus Points | Get Rewarded,XBrand | Digital Drive | Summer Bonanza | Back to School | Lifestyle Rewards,2025-03-27,"13,612",LKR810.81
14,XBrand | Save More | Limited Time | Bonus Points | Travel Smart | Easy Payments,XBrand | Gold Loan Offers | Luxury Travel | Summer Bonanza | Holiday Cashback | Green Finance,2025-03-27,"8,362",LKR797.26
15,XBrand | Swipe and Win | Gift Vouchers | Save More | Weekend Treat,XBrand | Green Finance | Luxury Travel | Lifestyle Rewards,2025-03-27,"6,191",LKR354.28
29,XBrand | Bonus Points | Exclusive Offer | Gift Vouchers,XBrand | Summer Bonanza | Savings Fiesta | Diwali Deals,2025-03-27,"25,742","LKR1,440.42"
11,XBrand | Save More | Get Rewarded | Easy Payments | Win Big,XBrand | Green Finance | Savings Fiesta | Flash Sale | Digital Drive | Back to School,2025-03-27,"13,479","LKR1,103.97"
20,XBrand | Gift Vouchers | Travel Smart | Easy Payments,XBrand | Diwali Deals | Lifestyle Rewards | Savings Fiesta | Auto Loans Special,2025-03-27,"45,191","LKR2,673.14"
"4,878",XBrand | Get Rewarded | Win Big | Exclusive Offer | Easy Payments,XBrand | Luxury Travel | Green Finance | Flash Sale,2025-03-27,"9,021","LKR1,464.71"
"5,131",XBrand | Swipe and Win | Zero Interest | Win Big | Travel Smart,XBrand | Green Finance | Lifestyle Rewards | Back to School | Luxury Travel,2025-03-27,"6,541","LKR1,491.90"
"1,631",XBrand | Win Big | Weekend Treat | Zero Interest | Gift Vouchers,XBrand | Luxury Travel | Flash Sale | Green Finance | Holiday Cashback | Auto Loans Special,2025-03-27,"2,725",LKR747.43
"8,859",XBrand | Travel Smart | Swipe and Win | Zero Interest | Bonus Points,XBrand | Diwali Deals | Summer Bonanza | Back to School,2025-03-27,"136,127","LKR7,933.42"
"1,200",XBrand | Swipe and Win | Exclusive Offer | Save More,XBrand | Flash Sale | Holiday Cashback | Auto Loans Special,2025-03-27,"10,918",LKR581.85
343,XBrand | Easy Payments | Travel Smart | Swipe and Win | Weekend Treat,XBrand | Auto Loans Special | Summer Bonanza | Gold Loan Offers | Luxury Travel | Savings Fiesta,2025-03-27,"1,872","LKR1,171.62"
19,XBrand | Limited Time | Easy Payments | Exclusive Offer,XBrand | Savings Fiesta | Holiday Cashback | Back to School,2025-03-27,138,LKR64.43
540,XBrand | Limited Time | Travel Smart | Exclusive Offer | Weekend Treat | Save More,XBrand | Gold Loan Offers | Digital Drive | Luxury Travel,2025-03-27,"2,891","LKR1,265.65"
2,XBrand | Exclusive Offer | Swipe and Win | Win Big | Save More | Bonus Points,XBrand | Luxury Travel | Summer Bonanza | Lifestyle Rewards,2025-03-27,12,LKR5.42
308,XBrand | Travel Smart | Get Rewarded | Save More,XBrand | Auto Loans Special | Diwali Deals | Digital Drive | Green Finance | Flash Sale,2025-03-27,"1,789",LKR746.13
"1,979",XBrand | Exclusive Offer | Get Rewarded | Weekend Treat | Gift Vouchers | Travel Smart,XBrand | Flash Sale | Auto Loans Special | Luxury Travel | Lifestyle Rewards | Holiday Cashback,2025-03-27,"31,070","LKR2,421.42"
462,XBrand | Save More | Swipe and Win | Get Rewarded,XBrand | Gold Loan Offers | Digital Drive | Luxury Travel | Flash Sale,2025-03-27,"8,524",LKR636.47
"8,960",XBrand | Zero Interest | Travel Smart | Swipe and Win | Get Rewarded,XBrand | Gold Loan Offers | Flash Sale | Back to School | Savings Fiesta | Diwali Deals,2025-03-27,"129,397","LKR11,310.52"
932,XBrand | Bonus Points | Exclusive Offer | Save More,XBrand | Auto Loans Special | Digital Drive | Flash Sale,2025-03-27,"18,246","LKR1,175.32"
"1,026",XBrand | Bonus Points | Limited Time | Win Big | Save More | Travel Smart,XBrand | Green Finance | Back to School | Flash Sale,2025-03-27,1,LKR0.14
"1,128",XBrand | Bonus Points | Travel Smart | Limited Time | Get Rewarded | Save More,XBrand | Back to School | Luxury Travel | Digital Drive | Green Finance,2025-03-27,12,LKR3.01
134,XBrand | Easy Payments | Exclusive Offer | Bonus Points | Save More,XBrand | Green Finance | Gold Loan Offers | Flash Sale | Digital Drive | Back to School,2025-03-27,905,LKR296.39
35,XBrand | Travel Smart | Exclusive Offer | Gift Vouchers | Bonus Points | Save More,XBrand | Savings Fiesta | Flash Sale | Lifestyle Rewards | Green Finance,2025-03-27,394,LKR132.83
"2,101",XBrand | Limited Time | Travel Smart | Exclusive Offer,XBrand | Savings Fiesta | Holiday Cashback | Lifestyle Rewards,2025-03-27,"21,613","LKR7,188.18"
13,XBrand | Weekend Treat | Bonus Points | Easy Payments | Save More,XBrand | Summer Bonanza | Luxury Travel | Savings Fiesta | Back to School,2025-03-27,84,LKR24.06
119,XBrand | Travel Smart | Easy Payments | Swipe and Win,XBrand | Holiday Cashback | Summer Bonanza | Luxury Travel | Green Finance,2025-03-27,716,LKR235.27
"10,881",XBrand | Bonus Points | Gift Vouchers | Save More | Exclusive Offer | Weekend Treat,XBrand | Green Finance | Luxury Travel | Lifestyle Rewards,2025-03-27,"233,452","LKR14,051.35"
310,XBrand | Win Big | Swipe and Win | Bonus Points,XBrand | Digital Drive | Flash Sale | Savings Fiesta,2025-03-27,"6,194",LKR280.11
"1,688",XBrand | Easy Payments | Gift Vouchers | Weekend Treat | Exclusive Offer,XBrand | Green Finance | Luxury Travel | Digital Drive | Flash Sale | Auto Loans Special,2025-03-27,"41,731","LKR1,831.08"
"1,500",XBrand | Save More | Bonus Points | Travel Smart,XBrand | Lifestyle Rewards | Luxury Travel | Auto Loans Special | Savings Fiesta,2025-03-27,"42,906","LKR2,243.05"
